limit_bal,age,bill_amt1,bill_amt2,bill_amt3,pay_amt1,pay_amt2,pay_amt3,pay_0,pay_2,pay_3,sex,education,marriage,default
160888.0,43.0,50049.30618085066,127067.01725427638,144263.86113119003,26742.37535097966,1810.5708997801685,31769.298704262234,7.0,2.0,2.0,2,4,2,0
10000.0,21.0,23260.730531729067,0.0,52190.18894782869,40911.36759220038,67998.61204282474,0.0,8.0,-0.0,8.0,2,4,1,0
79174.0,53.0,22298.07706447198,96570.12704914766,127388.68153818906,0.0,8212.752812691784,0.0,-2.0,-2.0,1.0,1,2,2,0
99072.0,65.0,0.0,180863.7638292172,5458.068491973274,21294.541122847528,40606.09437570335,61682.896166112674,5.0,2.0,3.0,2,2,3,1
89601.0,24.0,0.0,162743.12406819855,96774.87422899845,10196.398792414719,51147.944618290036,36489.63173780929,8.0,0.0,3.0,1,4,3,1
10000.0,53.0,52653.96059109375,0.0,72074.16899103638,31470.05421413616,107710.80512064103,20246.06309230141,-2.0,3.0,2.0,2,2,2,0
61940.0,38.0,0.0,164533.46029412345,107237.03724681569,20065.6596584637,139773.0524068154,23472.25888275099,2.0,-1.0,3.0,2,1,1,0
62940.0,55.0,21394.781081106383,0.0,75198.21077010778,29702.91697335042,83901.33271299307,0.0,8.0,-1.0,3.0,1,4,2,0
421068.0,37.0,18436.25685543188,253681.48491423018,161249.93041085848,0.0,21647.420788162388,33210.63499179125,-2.0,3.0,4.0,1,4,2,0
227015.0,59.0,633.2681494157878,164208.21549596684,83769.91588922757,39471.043332584086,0.0,0.0,8.0,1.0,6.0,1,2,3,0
163716.0,68.0,33101.11842425535,223724.44040981418,92720.91988451444,6290.563043845614,0.0,27564.609034119738,-2.0,5.0,3.0,2,1,2,0
10000.0,49.0,0.0,0.0,47831.618503339894,2759.8797156983874,148055.62221615054,57180.11811988283,3.0,3.0,1.0,2,1,3,0
129127.0,27.0,62855.446006152146,87701.5061144024,74316.92838166984,4177.159152627139,61931.791524409455,0.0,6.0,-1.0,8.0,1,3,2,0
86492.0,26.0,70664.20948322995,97391.12678208441,113619.96226565189,1000.3779329724493,32617.997497282995,0.0,2.0,-2.0,1.0,2,2,2,1
368556.0,36.0,0.0,159485.69057657747,0.0,12777.69331955877,684.8635385143571,58281.054934217565,8.0,-2.0,1.0,1,3,1,0
42925.0,42.0,84403.96693530698,0.0,75408.33184373222,28888.66185161138,114152.00645344662,66101.21517166533,0.0,-1.0,4.0,2,4,2,0
10000.0,48.0,64359.41750479507,0.0,36145.703032997524,8201.014407125225,109415.80320915897,63130.98652704173,-2.0,4.0,2.0,1,1,1,0
10000.0,50.0,101565.94827083261,66885.16528918025,91124.08407922217,44726.324233963096,11010.373095625968,0.0,4.0,4.0,4.0,1,4,2,0
10000.0,26.0,0.0,83749.40378020814,81554.84244957397,0.0,123040.21101331021,3489.098697251742,8.0,2.0,0.0,2,1,3,1
76402.0,32.0,0.0,0.0,35633.72317066583,14041.185611547875,160000.0,38719.259346926876,8.0,2.0,6.0,1,1,2,0
135565.0,29.0,21383.773890502525,11302.548106300674,77758.92367444432,16409.40271938266,46265.47536770223,38328.7068537366,6.0,1.0,1.0,1,3,2,0
210319.0,66.0,0.0,179381.4193527383,33566.479217208675,0.0,10944.676730568643,0.0,-2.0,2.0,6.0,2,3,3,0
315829.0,34.0,0.0,104729.76493291074,12481.434549349418,24250.401684849632,13546.296434649426,3651.4608900086314,8.0,-0.0,5.0,1,4,1,0
10000.0,27.0,68417.01229581572,57536.05697157192,139705.41139286582,45170.656666992145,0.0,0.0,8.0,-0.0,4.0,2,3,1,0
168382.0,51.0,38966.6645319847,0.0,95311.28184659658,0.0,100718.77293938055,101216.98116977572,-1.0,-0.0,2.0,1,2,2,0
64526.0,21.0,5682.971214001656,95822.92894864947,83089.82451383778,26113.52992162432,27358.62760816073,0.0,8.0,4.0,-2.0,1,3,2,0
107155.0,34.0,22215.892740514413,9357.18845807026,69484.42622024426,0.0,30069.548527062358,15974.314639101523,8.0,1.0,2.0,1,4,2,0
10000.0,37.0,106290.76217835062,26291.057866115334,116153.98137008736,30925.51485488755,31430.4437301611,0.0,8.0,1.0,4.0,2,3,3,0
65280.0,42.0,78895.8010268265,49504.23658287623,20692.507611628644,17364.019816275428,5151.819548454294,7801.204786652766,3.0,-1.0,2.0,1,2,2,0
113558.0,43.0,9337.163388076515,74708.84749291254,154965.00540696608,12754.850098982715,14621.187181588393,6491.67805136366,1.0,-1.0,2.0,1,4,2,0
31676.0,42.0,0.0,85921.52802872556,6873.750064763932,34417.561318015854,160000.0,30337.041014658556,8.0,1.0,8.0,2,2,2,0
10000.0,25.0,73680.4706047733,0.0,130457.89548383452,27186.763088193424,130678.37247279832,0.0,8.0,-0.0,-2.0,1,2,3,1
500000.0,24.0,0.0,313440.1408619013,0.0,0.0,6069.369427164989,15345.44252844691,8.0,1.0,8.0,1,2,3,0
500000.0,45.0,0.0,136754.94359652943,128884.31044832474,36803.952710163234,20180.07667908789,44561.378883402525,2.0,0.0,-0.0,1,2,1,0
40081.0,21.0,81059.88105386912,123193.39741338068,114870.99928344833,21562.149194318412,63863.080809594045,6852.58773723185,8.0,-2.0,4.0,1,1,1,1
376671.0,39.0,0.0,25457.96297079065,9536.237810444785,36234.48911304434,64205.49839778572,59059.34995840567,8.0,1.0,6.0,1,3,1,0
219176.0,21.0,100022.78739272861,40242.18868314901,44814.27389354796,23938.10442190305,0.0,0.0,8.0,1.0,0.0,2,3,2,0
70194.0,21.0,215474.0849497264,158563.92772407405,116933.56529545825,36092.20949936783,160000.0,0.0,-2.0,2.0,-2.0,1,2,2,1
223951.0,21.0,0.0,12839.775336658495,22906.4282622353,47994.054016743554,150246.86598096008,0.0,5.0,2.0,1.0,1,4,1,1
10000.0,21.0,124851.5496637903,14147.922479734421,73342.33699303577,30814.68139377165,160000.0,0.0,-2.0,3.0,-2.0,2,2,2,1
29844.0,49.0,145142.55595613978,116825.9956941738,90332.81546101483,11469.130715155254,31214.613905313232,17285.504481479285,-2.0,0.0,-0.0,1,2,2,1
500000.0,21.0,0.0,357455.74324998766,116898.70364043229,0.0,21587.431786116867,42276.55675156263,4.0,3.0,-2.0,2,1,3,0
83998.0,51.0,80843.9274693602,34640.122566164384,66330.54211221864,26491.821338055874,0.0,59186.374861927936,5.0,4.0,-2.0,1,4,2,1
10000.0,34.0,198477.10069866368,0.0,33442.537061490126,0.0,138890.9900279806,57354.328589344565,7.0,2.0,-2.0,2,1,2,1
111668.0,21.0,0.0,0.0,103165.80338678898,0.0,160000.0,0.0,8.0,-0.0,6.0,2,1,2,1
261746.0,21.0,8637.21237820237,0.0,173631.39576495136,16399.791412716997,63259.118361149325,0.0,8.0,-0.0,8.0,1,4,1,0
168346.0,49.0,12904.656193749266,62620.64992352576,144291.04724855218,21007.48940394421,0.0,11965.903637491596,8.0,1.0,7.0,2,3,2,0
64860.0,41.0,0.0,51580.710851346215,15729.957568990365,5702.11848229803,2488.049146669837,0.0,8.0,1.0,5.0,1,1,1,0
35212.0,48.0,139578.29104996286,4439.083568877395,72464.62969005824,21500.997401804692,9062.515522290185,61178.22097494397,3.0,-1.0,7.0,2,2,1,0
427729.0,36.0,0.0,149941.28828067897,37500.140760977716,23029.7703209936,114076.90268801387,32189.364431064667,8.0,3.0,6.0,1,3,2,0
10000.0,21.0,58352.775762485544,0.0,6803.862249790844,20869.301803458602,160000.0,40726.22370094405,6.0,1.0,1.0,2,1,2,1
122684.0,70.0,30972.59684835501,35473.327289844776,77998.51359481375,44340.710466543576,85491.82282892927,25372.460335296702,8.0,-0.0,8.0,2,4,2,0
440768.0,59.0,0.0,194297.78120765506,54285.853130843025,0.0,120414.43465700166,0.0,-0.0,-0.0,8.0,2,3,3,1
75731.0,61.0,101845.74240039714,211119.1622272737,107413.36158293588,47284.52738130984,0.0,0.0,-2.0,2.0,8.0,1,1,1,0
296185.0,22.0,0.0,0.0,6916.458792927864,13547.225994328372,160000.0,0.0,8.0,-0.0,8.0,2,3,3,1
450011.0,37.0,0.0,145066.56506083644,84490.798173759,0.0,0.0,68912.21086277827,8.0,4.0,2.0,2,1,2,0
142465.0,37.0,0.0,0.0,127976.14948446924,19023.726561753563,119079.02877465477,55718.25840817338,8.0,1.0,-1.0,2,3,3,1
325840.0,34.0,87386.04761215413,238539.25189674445,27821.080058493375,35344.91550784081,0.0,140920.99741160186,-2.0,0.0,-2.0,2,2,3,1
167221.0,21.0,99862.53954923866,72925.51308549226,22237.713211208764,21625.94513098014,57402.20792138289,0.0,4.0,-1.0,8.0,1,1,3,0
71452.0,21.0,90254.70234534654,58302.81873680715,90071.74801742689,0.0,8222.053092387807,67679.14761387181,7.0,-2.0,-1.0,2,3,2,1
319309.0,38.0,7998.9537863484875,229017.3881670035,52439.45700855983,44440.56853688939,0.0,24720.208852361007,4.0,3.0,2.0,2,2,2,0
127835.0,50.0,0.0,109819.03727224376,74720.04022293638,5664.9447613252105,22661.175042610357,0.0,8.0,3.0,7.0,1,2,2,0
163178.0,44.0,0.0,103676.94964028324,23984.98429390286,18507.832236492286,69349.025806608,16142.10389046813,8.0,-1.0,8.0,2,4,3,0
96875.0,43.0,0.0,60249.60124861053,24391.314942568133,0.0,58477.710958338794,0.0,0.0,-1.0,3.0,2,3,1,0
261448.0,21.0,0.0,54060.70099725802,54263.28300877993,31180.80200332559,103283.50402856874,0.0,8.0,-2.0,0.0,1,2,3,0
26013.0,23.0,108671.58654941988,59461.94701793374,65751.12867795416,42426.53285444017,0.0,0.0,8.0,-1.0,-2.0,1,1,3,0
47304.0,54.0,99534.28569228074,0.0,87974.21969973872,15236.700166703831,0.0,86644.513661684,-2.0,-0.0,-2.0,1,3,1,1
10000.0,21.0,181844.6136333777,6550.069259623095,88203.07622728805,37294.28770784775,44625.58791172423,0.0,-1.0,0.0,8.0,1,1,1,0
334491.0,26.0,24586.082465452455,121203.25043308336,27561.395793015567,15516.308823292382,119725.6971269252,67157.3012932158,8.0,2.0,8.0,2,4,1,0
168398.0,21.0,5987.882851825307,94885.98571945154,113091.52807848217,23416.739980399805,158422.69423325328,0.0,6.0,3.0,7.0,2,1,2,1
247466.0,47.0,0.0,7433.109135523257,53229.767902185195,0.0,66789.33736213422,59334.15089359141,4.0,-0.0,2.0,2,3,1,0
123787.0,37.0,273788.7347740824,198155.94191951753,48053.21856951598,246.1029556852409,0.0,57875.81079911838,1.0,1.0,-2.0,2,2,1,1
123014.0,21.0,0.0,22765.285612048363,141939.61154297402,37432.47644122162,100844.14211700049,0.0,8.0,1.0,5.0,1,3,1,0
299656.0,42.0,0.0,271605.92929331993,63229.53683423094,26425.73869510691,12196.289966612607,8807.81589423613,3.0,-0.0,2.0,2,2,1,0
198799.0,21.0,0.0,191831.11476997295,28288.07123838,57586.228598078706,160000.0,0.0,-2.0,-0.0,-1.0,2,1,2,1
283812.0,21.0,2986.264361286041,0.0,108408.9098837564,15103.887350927616,75742.43193017574,100837.64936874356,8.0,-2.0,-2.0,1,4,1,0
47772.0,33.0,24831.35133027591,45941.4450255476,76930.14768797105,37326.60735555923,24411.239830182203,23572.677631095357,8.0,0.0,-2.0,1,4,2,1
208092.0,52.0,0.0,111369.79233208479,118339.01654208644,13004.892823229737,58159.90349801918,30206.145225254757,8.0,-1.0,7.0,2,1,1,1
36814.0,21.0,45784.09201975567,0.0,62697.19167387465,54298.348078014205,92546.19753619333,0.0,8.0,1.0,1.0,2,1,1,0
10000.0,45.0,26352.476720458886,0.0,2997.9379478912742,8236.435081371912,109539.06874418253,18519.838772772764,-2.0,2.0,-2.0,2,3,3,0
49219.0,46.0,0.0,85025.43971409276,17980.651621124314,28258.18857086554,87722.19935367067,5713.830738211853,8.0,1.0,-0.0,1,4,3,0
60394.0,52.0,35105.96858262984,3173.148049059979,120102.86705454555,15974.69413809118,63380.29013170112,0.0,7.0,1.0,5.0,1,3,1,0
183161.0,54.0,61140.63237856028,36617.933804697546,95861.10471484356,26174.08985010119,25617.446591670618,28329.743999636223,-2.0,-2.0,1.0,1,1,1,1
500000.0,35.0,0.0,349683.618769379,125333.59524571997,0.0,0.0,9433.54901172354,0.0,-0.0,6.0,2,3,3,0
10000.0,45.0,101668.05384478242,0.0,3409.0686581595073,0.0,68860.83292059082,116848.7170930936,7.0,4.0,-2.0,2,2,3,0
29711.0,49.0,41334.08062296012,45570.70660859292,106304.52895624522,12018.948764169501,48824.32247241819,0.0,2.0,6.0,-1.0,1,3,2,1
358926.0,46.0,0.0,122882.0100506368,72556.1430690073,52615.324582631285,51121.91610608244,51101.54817224448,8.0,-0.0,4.0,1,2,3,0
10000.0,22.0,113026.38798689173,58626.82301017719,57456.850354354916,26173.048217035834,0.0,0.0,8.0,-2.0,1.0,2,1,1,0
377164.0,40.0,0.0,83665.94702658526,6975.665098705278,20215.913273005997,89352.26873646685,11906.139026249526,7.0,1.0,7.0,2,1,2,0
11256.0,63.0,105688.87234715915,0.0,84013.20175932503,19009.318756665714,28601.33903617662,34099.87699972055,4.0,-0.0,6.0,2,3,2,0
10000.0,52.0,14985.861928001694,0.0,0.0,0.0,0.0,709.3270156960498,8.0,1.0,5.0,2,3,3,0
173751.0,60.0,5586.775302559072,98748.78997369816,86376.19785344625,33585.63189766769,0.0,49262.03813822444,8.0,1.0,5.0,2,2,1,0
122106.0,30.0,0.0,0.0,39999.957869806996,0.0,134880.6590792025,22368.820743979337,-1.0,2.0,2.0,2,1,2,1
75313.0,32.0,130194.14539729999,0.0,20669.227501205765,65393.51804816159,27970.272601872493,112061.10243880305,4.0,4.0,-1.0,2,4,3,1
370098.0,21.0,5990.733950648937,222613.46942675114,129096.84668750202,0.0,0.0,11199.075420594996,7.0,1.0,-1.0,2,1,1,0
23100.0,51.0,173620.9435958187,0.0,191983.22707976002,35795.276332340785,0.0,76021.46045912005,8.0,0.0,2.0,1,1,1,0
272523.0,29.0,26005.034254281476,185799.15757367777,111971.37491087418,56928.325381076764,3446.047802634932,10120.693850736028,8.0,0.0,-0.0,2,2,3,0
10000.0,50.0,149080.25836845307,0.0,74762.21208965189,6548.179928848802,37236.405036809214,25631.676760567396,4.0,1.0,5.0,2,3,3,0
323348.0,45.0,34525.621749289705,170971.6481677175,76783.86235073305,0.0,0.0,13269.723713183594,-2.0,5.0,4.0,1,4,2,0
10000.0,57.0,67753.70317238527,0.0,71363.45836006009,12684.753094576594,115745.24280994872,105129.69152310674,8.0,-2.0,7.0,2,3,1,0
164327.0,64.0,0.0,0.0,52679.75441594477,40160.95048697467,51811.55483836885,13644.026799263334,8.0,-2.0,5.0,1,4,2,0
500000.0,31.0,0.0,123716.27761896321,0.0,7136.508046645817,59347.66858148871,0.0,-2.0,-0.0,7.0,1,3,1,1
153048.0,21.0,227378.4045286749,173790.2143153463,20498.331842499203,0.0,0.0,0.0,-2.0,2.0,-1.0,1,4,2,1
121768.0,37.0,204667.9747696807,246099.77748871958,92248.8814206187,48610.89148083131,0.0,47334.58503689671,-2.0,0.0,-2.0,1,1,1,1
10000.0,40.0,103244.97126704201,53525.80914054811,21450.34839882647,0.0,49367.68916806959,36122.765362240716,8.0,3.0,-0.0,2,1,3,1
476633.0,62.0,0.0,286094.8646280081,77786.80215553672,39596.89451931506,0.0,51870.66106061084,-1.0,-1.0,2.0,2,3,3,0
224167.0,21.0,0.0,84193.52240082147,2121.741478378972,16742.611098412424,160000.0,0.0,8.0,1.0,3.0,1,4,2,0
193682.0,55.0,0.0,55928.392936114,60963.28936941967,0.0,0.0,26836.074100457023,8.0,-2.0,4.0,2,3,2,0
404056.0,25.0,0.0,314107.54216874193,47202.0586311175,38492.30852698923,0.0,0.0,1.0,1.0,4.0,2,2,1,0
219635.0,33.0,16137.083823101268,0.0,119447.65289437832,22296.073720391607,117034.2904868054,109200.63310691112,8.0,3.0,0.0,2,2,3,0
430401.0,54.0,21408.23262500982,154119.70671452384,133574.44955060488,56407.8386697403,0.0,40740.28483267562,-1.0,3.0,4.0,2,1,1,0
10000.0,61.0,151880.2438320371,132495.435755829,133556.43176835612,30698.026688374324,0.0,37485.9757448475,3.0,3.0,7.0,2,2,2,0
194870.0,32.0,244022.33083373975,244314.58908644872,52672.39241315947,14771.378378239213,0.0,84488.9640908666,-2.0,-1.0,-2.0,2,3,3,1
10000.0,62.0,154199.66730773434,0.0,14831.107977717787,25534.859965715103,155298.14180316695,40729.34639720162,4.0,1.0,5.0,2,1,1,0
10000.0,41.0,0.0,0.0,51674.65917695298,52859.87589486111,154976.27658334913,9263.732172334945,-2.0,2.0,-1.0,2,2,1,1
174542.0,31.0,0.0,67381.56062301023,30155.510043082562,0.0,143244.44383195622,61898.137774054776,-2.0,2.0,-0.0,1,2,3,0
170812.0,29.0,0.0,0.0,110262.80246703075,36837.54260797656,150399.5018355709,7444.015675793271,6.0,3.0,3.0,2,2,2,1
352812.0,48.0,0.0,0.0,26373.422272015167,38234.678659777026,142180.09959438807,44508.807068811584,2.0,-0.0,4.0,1,4,2,0
110233.0,46.0,798.205250497951,0.0,102473.37465600032,23529.012367797015,96728.75584152096,55827.483006203656,8.0,1.0,2.0,2,4,2,1
94443.0,52.0,6560.593028578573,13792.592364104552,18237.93051385098,5535.144335658526,115205.78712897957,11684.315327398974,-2.0,3.0,5.0,2,2,3,0
10000.0,63.0,7557.311232395339,181100.68997170526,63421.72200071935,7395.794872914483,4809.869373609134,22775.652492060886,8.0,1.0,3.0,2,4,2,1
337237.0,48.0,0.0,293130.8728575676,47414.19683822125,64796.16970696834,0.0,0.0,7.0,-2.0,-0.0,2,3,2,0
257009.0,52.0,20720.21753180871,99607.08777078807,117178.53663766696,30223.028203147296,0.0,0.0,5.0,3.0,6.0,2,4,2,0
10000.0,53.0,56969.25903021969,52430.31300652731,24184.658160194187,29996.693360697314,160000.0,6460.677342089284,3.0,1.0,2.0,2,3,3,1
206903.0,49.0,0.0,206017.73088435282,7527.5898589580465,11380.733366892538,14337.954590386236,30792.67271115326,2.0,3.0,-0.0,2,3,2,0
210484.0,41.0,0.0,298703.3268994079,66490.79430601568,10648.135904701561,0.0,0.0,-2.0,1.0,-1.0,2,3,1,0
186576.0,21.0,0.0,65852.32303557523,0.0,23646.21708862163,110715.10012233532,0.0,8.0,-2.0,8.0,1,2,2,1
210716.0,66.0,20438.78910101991,79549.41626436339,32920.93124774293,3758.7968116614247,0.0,54129.12273331557,6.0,2.0,2.0,2,3,3,0
10000.0,23.0,83720.57617255724,78636.95315474425,105452.75644895257,35564.20395051596,90090.63058036879,0.0,2.0,-2.0,1.0,2,3,1,1
334034.0,41.0,24496.83644495689,270178.29562671087,114495.313934835,22874.44199893271,0.0,14355.31152335332,-2.0,-2.0,2.0,2,3,1,0
59696.0,39.0,134703.37837220822,25038.646599010062,147608.40938338483,0.0,31966.262369251235,54790.95201115493,4.0,2.0,3.0,2,1,3,0
331468.0,21.0,0.0,236323.95892777262,107832.43834154824,58683.36317586426,132127.5361636887,12789.139386255443,8.0,1.0,-2.0,2,3,3,0
261229.0,21.0,105647.28319752228,167883.12841996626,149048.52142424136,35401.346945877565,0.0,24399.966444638078,-2.0,-2.0,-2.0,1,3,1,1
56714.0,22.0,11598.411513215462,82526.27697326418,25806.4118488787,8704.840495491122,92496.49815440016,12245.209897675648,8.0,0.0,-2.0,1,1,1,1
58228.0,22.0,129646.9631242534,140168.10976961048,29672.176408580104,6.870321073802188,25485.484239803154,0.0,3.0,-1.0,-2.0,1,4,3,0
11082.0,73.0,9630.417095214136,40580.76278570529,161414.76686146687,4419.323055776256,0.0,114622.64494783361,5.0,3.0,-2.0,2,4,3,1
181539.0,75.0,0.0,137887.79070176062,97193.9211311296,19972.33319662279,0.0,17150.43925258091,8.0,-2.0,5.0,2,3,3,0
196224.0,45.0,12047.215935641238,82422.08495299157,85555.98326856823,0.0,0.0,0.0,8.0,3.0,6.0,2,4,3,0
273432.0,33.0,104765.04505058538,120891.16872042086,62940.748699048076,20166.441906730714,15055.294810830505,39991.63627151446,1.0,2.0,8.0,2,4,2,0
252758.0,58.0,40152.27139074006,183184.23246428755,0.0,41037.36405896765,0.0,42611.62271187593,7.0,4.0,-1.0,1,2,3,0
240605.0,54.0,0.0,7316.7295212288955,190800.4545347435,7260.627880769975,61990.11937727746,0.0,8.0,1.0,5.0,2,4,2,0
128600.0,40.0,55995.878187308146,18280.80639222695,52371.98606804249,9060.847122179708,118324.17092668827,63969.49914301639,-2.0,3.0,6.0,2,4,2,0
10000.0,50.0,243164.11034626048,42844.45249692615,0.0,0.0,0.0,22042.8642401891,-2.0,2.0,-2.0,2,1,2,1
10000.0,45.0,0.0,136286.57700960548,145823.20854371367,0.0,0.0,0.0,8.0,4.0,-2.0,2,4,2,1
237309.0,21.0,0.0,236883.8146304384,125533.80802582667,39950.57566102443,104697.82263191628,0.0,6.0,-1.0,0.0,1,1,2,0
32155.0,41.0,80353.47324220937,0.0,145531.64855107214,52173.63471379589,130498.92358438556,28404.01477319187,1.0,0.0,4.0,2,2,3,0
247667.0,21.0,227139.8805824508,223187.55179074872,3963.934656842379,44565.77344422194,34701.303807516015,33480.8922170696,-2.0,0.0,3.0,2,4,3,1
52275.0,52.0,86778.09621083814,111023.5187578245,37809.19893773984,0.0,8891.456195007146,109776.12409502764,-2.0,3.0,1.0,2,3,2,0
10000.0,56.0,109406.70363628826,0.0,0.0,34887.03967361571,86060.36414247204,34620.3076803665,-2.0,2.0,4.0,1,2,1,0
315042.0,24.0,60755.296210601045,347642.7503606296,57873.98620566799,0.0,0.0,82116.26206056956,-0.0,2.0,-2.0,1,3,2,1
47316.0,39.0,257208.6289200386,0.0,48424.30860909299,25416.023743867292,0.0,22829.399446370313,6.0,0.0,7.0,1,1,1,0
10000.0,21.0,181369.08259058994,0.0,27828.463772246643,36836.647832794275,29448.113815456334,0.0,7.0,1.0,5.0,1,1,1,0
327162.0,40.0,0.0,143880.86870525515,180234.42846318454,36952.74456547029,60007.586740949235,47630.94531824541,6.0,1.0,8.0,1,4,3,0
10000.0,59.0,85985.24722712947,0.0,0.0,24208.643942403578,136756.69168997067,32608.669943689834,-2.0,-2.0,4.0,1,1,2,0
311432.0,21.0,0.0,5003.225468986842,150276.31199913454,14898.344631607146,160000.0,0.0,8.0,-1.0,8.0,1,4,3,0
169722.0,36.0,0.0,73.96110993722687,84769.59719968957,25672.77195095519,64660.25922015415,116586.17933301973,8.0,2.0,-2.0,1,2,2,0
78079.0,48.0,0.0,0.0,103676.19540816461,46215.720766637634,132888.4890104045,45561.5980421669,-0.0,1.0,3.0,2,1,2,0
374780.0,31.0,55928.149101141724,107974.21761899951,35726.71936962036,22571.05928666755,0.0,0.0,6.0,7.0,7.0,2,4,2,0
168323.0,65.0,46966.850887016124,92484.68971794895,69380.16411707671,0.0,24633.285198358903,24730.815500779798,7.0,-2.0,8.0,1,1,3,0
65163.0,53.0,0.0,186419.5805545922,80984.75945434712,36517.051158967864,156374.04625123314,0.0,0.0,1.0,2.0,2,2,1,1
10000.0,62.0,0.0,0.0,96386.75581327763,32219.381857320157,15992.46938170187,14830.566483832165,-2.0,2.0,-2.0,1,1,2,0
130315.0,21.0,0.0,57322.229673140624,111969.85881486515,15228.446130815819,160000.0,0.0,8.0,3.0,6.0,2,4,2,1
10000.0,50.0,95924.62887861846,79522.18351465356,178572.69131737534,3976.079149830355,98717.48808492448,44041.16842385503,-2.0,5.0,-0.0,1,2,2,1
431440.0,32.0,0.0,186758.14789765677,94875.2086317399,55450.30863553216,0.0,12083.420813932142,5.0,2.0,3.0,1,3,3,0
252178.0,33.0,0.0,291272.37021983415,66603.40859667165,7972.3826881968325,0.0,0.0,1.0,3.0,-2.0,1,1,1,0
10000.0,72.0,36076.37168307992,27356.956376466835,107500.0187904512,7570.589212914536,77717.97651972037,0.0,-2.0,5.0,8.0,1,3,2,0
86028.0,43.0,74618.53091319732,121415.00509984705,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1,3,2,0
369201.0,46.0,0.0,112991.4742264137,94109.26136999473,56356.47540269352,33126.38802626167,54755.50034165645,8.0,2.0,8.0,1,2,3,0
10000.0,40.0,115541.507390074,21898.26453064112,0.0,0.0,39457.053731066786,11836.84274536981,6.0,3.0,4.0,1,4,1,0
167090.0,43.0,0.0,43887.59641828922,80546.59845535408,2570.4801118362193,0.0,11931.494290634171,6.0,4.0,-0.0,2,2,1,0
400413.0,21.0,0.0,352608.0831816824,118139.76586339294,59026.25577831479,28571.065379936925,0.0,4.0,2.0,-1.0,2,3,1,0
113236.0,51.0,49390.93606830177,168535.25490721688,0.0,46756.081321702084,77174.8268891596,90663.7521446097,-1.0,2.0,7.0,1,1,2,0
118743.0,45.0,0.0,220712.01038200018,56667.334217017036,16498.623387279535,5417.361690106827,0.0,3.0,1.0,-1.0,1,4,1,0
75283.0,60.0,57376.722927153576,36281.14502138275,38898.04318691992,11254.949069262624,0.0,35425.909526584364,3.0,-2.0,8.0,2,1,2,0
63174.0,40.0,2147.4515544035967,108214.50958454866,124679.28472529633,13663.343943022453,90498.60029806667,35762.76693328498,8.0,6.0,-2.0,2,3,1,0
47176.0,40.0,171532.5228964237,216327.43545734472,163139.68886348756,38211.01823136964,0.0,0.0,-2.0,-2.0,-1.0,2,1,2,0
10000.0,57.0,155218.50520395586,85224.12740080355,149306.41786846676,31119.025610979566,0.0,53764.24781502386,-2.0,2.0,8.0,1,1,2,0
433897.0,21.0,0.0,119908.17098960691,91701.68329532002,47212.462813912294,72556.57710517786,8882.012750926826,8.0,3.0,-1.0,2,1,3,0
10000.0,64.0,194787.26916680968,127536.65378724065,116307.4815267017,8199.985228269557,0.0,36883.50966174539,-1.0,3.0,-2.0,2,4,1,1
10000.0,54.0,0.0,59831.96460904911,27328.541924173434,0.0,79649.61759702489,0.0,-2.0,-1.0,4.0,1,1,1,0
65206.0,67.0,128588.19819936596,203867.85941495572,96087.01134053068,41735.50631122598,53959.324159806536,791.0090492026466,-2.0,3.0,6.0,2,4,1,1
500000.0,27.0,0.0,118498.87075075821,0.0,20057.354165756788,72276.46698276112,60738.322850075485,8.0,1.0,5.0,1,3,2,0
10000.0,54.0,138050.76801202376,0.0,28741.315568148108,7617.366582647372,0.0,80769.52749247385,3.0,-2.0,0.0,1,1,3,0
500000.0,21.0,0.0,236646.8012250919,0.0,43988.43788640936,8297.512227754245,0.0,6.0,3.0,4.0,2,2,1,0
37813.0,34.0,89581.03052096642,61864.648336414866,84254.4960387373,14084.946620618577,0.0,59117.21403807305,8.0,2.0,0.0,2,2,1,1
310559.0,26.0,0.0,199338.01084041945,32446.05969973722,20185.62982224503,0.0,0.0,7.0,2.0,-2.0,2,2,2,0
79960.0,70.0,0.0,80415.43601412486,9602.328297368658,32156.74506495916,19727.809143687668,16836.55041875493,-2.0,2.0,4.0,1,3,3,0
29158.0,21.0,113045.62191123927,125717.85131316366,27699.575039063646,2124.4925082149166,76854.93176994608,0.0,7.0,0.0,-2.0,1,4,3,0
80887.0,52.0,60112.34402303683,0.0,62011.1190011201,2868.7758833733424,69042.7016497607,75353.81514995621,3.0,3.0,-0.0,2,4,2,0
131707.0,37.0,12892.625939056517,281448.97028871195,2411.098768536918,24242.500426163708,6346.42714268742,77001.82782093665,1.0,3.0,1.0,2,3,1,1
10000.0,21.0,114887.1014501946,0.0,116901.42115793558,46359.03667462043,142773.58198095835,0.0,8.0,1.0,8.0,2,4,2,0
344515.0,37.0,58152.12328614635,0.0,122784.00980714777,110.67901758041626,103952.8964735281,61720.28706307949,-2.0,2.0,0.0,2,4,2,0
10000.0,69.0,156409.2506384307,0.0,23474.84615156277,29863.64421513995,60436.60289100787,29925.3054465994,-2.0,-2.0,4.0,2,1,2,0
93440.0,22.0,27022.096062118522,90318.69109666222,130498.9288258449,15095.303533484403,36872.7493860987,0.0,8.0,2.0,0.0,1,3,2,0
